congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation
81,1/3/1949,House,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,2,2,10188,27.89322382,Greatest
82,1/3/1951,House,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,3,3,10918,29.89185489,Greatest
83,1/3/1953,House,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,4,4,11649,31.89322382,Greatest
92,1/3/1971,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,5,1,18223,49.89185489,Greatest
93,1/3/1973,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,6,2,18954,51.89322382,Greatest
94,1/3/1975,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,7,3,19684,53.89185489,Greatest
95,1/3/1977,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,8,4,20415,55.89322382,Greatest
96,1/3/1979,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,9,5,21145,57.89185489,Greatest
97,1/3/1981,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,10,6,21876,59.89322382,Greatest
98,1/3/1983,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,11,7,22606,61.89185489,Greatest
99,1/3/1985,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,12,8,23337,63.89322382,Greatest
100,1/3/1987,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,13,9,24067,65.89185489,Greatest
101,1/3/1989,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,14,10,24798,67.89322382,Greatest
102,1/3/1991,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,15,11,25528,69.89185489,Greatest
103,1/3/1993,Senate,TX,100,"BENTSEN, Lloyd Millard, Jr.",B000401,2/11/1921,16,12,26259,71.89322382,Greatest
96,1/3/1979,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,1,1,14334,39.24435318,Silent
97,1/3/1981,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,2,2,15065,41.24572211,Silent
98,1/3/1983,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,3,3,15795,43.24435318,Silent
99,1/3/1985,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,4,4,16526,45.24572211,Silent
100,1/3/1987,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,5,5,17256,47.24435318,Silent
101,1/3/1989,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,6,6,17987,49.24572211,Silent
102,1/3/1991,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,7,7,18717,51.24435318,Silent
103,1/3/1993,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,8,8,19448,53.24572211,Silent
104,1/3/1995,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,9,9,20178,55.24435318,Silent
105,1/3/1997,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,10,10,20909,57.24572211,Silent
106,1/3/1999,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,11,11,21639,59.24435318,Silent
107,1/3/2001,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,12,12,22370,61.24572211,Silent
108,1/3/2003,House,NE,200,"BEREUTER, Douglas Kent",B000403,10/6/1939,13,13,23100,63.24435318,Silent
68,3/4/1923,House,WI,380,"BERGER, Victor Luitpold",B000407,1860-02-28,2,2,23014,63.00889802,Missionary
69,3/4/1925,House,WI,380,"BERGER, Victor Luitpold",B000407,1860-02-28,3,3,23745,65.01026694,Missionary
70,3/4/1927,House,WI,380,"BERGER, Victor Luitpold",B000407,1860-02-28,4,4,24475,67.00889802,Missionary
92,1/3/1971,House,MN,100,"BERGLAND, Robert Selmer",B000408,7/22/1928,1,1,15505,42.45037645,Silent
93,1/3/1973,House,MN,100,"BERGLAND, Robert Selmer",B000408,7/22/1928,2,2,16236,44.45174538,Silent
94,1/3/1975,House,MN,100,"BERGLAND, Robert Selmer",B000408,7/22/1928,3,3,16966,46.45037645,Silent
95,1/3/1977,House,MN,100,"BERGLAND, Robert Selmer",B000408,7/22/1928,4,4,17697,48.45174538,Silent
73,3/4/1933,House,PA,100,"BERLIN, William Markle",B000409,1880-03-29,1,1,19332,52.92813142,Missionary
74,1/3/1935,House,PA,100,"BERLIN, William Markle",B000409,1880-03-29,2,2,20002,54.76249144,Missionary
98,1/3/1983,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,1,1,15238,41.71937029,Silent
99,1/3/1985,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,2,2,15969,43.72073922,Silent
100,1/3/1987,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,3,3,16699,45.71937029,Silent
101,1/3/1989,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,4,4,17430,47.72073922,Silent
102,1/3/1991,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,5,5,18160,49.71937029,Silent
103,1/3/1993,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,6,6,18891,51.72073922,Silent
104,1/3/1995,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,7,7,19621,53.71937029,Silent
105,1/3/1997,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,8,8,20352,55.72073922,Silent
106,1/3/1999,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,9,9,21082,57.71937029,Silent
107,1/3/2001,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,10,10,21813,59.72073922,Silent
108,1/3/2003,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,11,11,22543,61.71937029,Silent
109,1/3/2005,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,12,12,23274,63.72073922,Silent
110,1/3/2007,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,13,13,24004,65.71937029,Silent
111,1/3/2009,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,14,14,24735,67.72073922,Silent
112,1/3/2011,House,CA,100,"BERMAN, Howard Lawrence",B000410,4/15/1941,15,15,25465,69.71937029,Silent
75,1/3/1937,House,MN,537,"BERNARD, John Toussaint",B000411,1893-03-06,1,1,16008,43.8275154,Lost
82,1/3/1951,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,1,1,17621,48.24366872,Greatest
83,1/3/1953,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,2,2,18352,50.24503765,Greatest
84,1/3/1955,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,3,3,19082,52.24366872,Greatest
85,1/3/1957,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,4,4,19813,54.24503765,Greatest
86,1/3/1959,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,5,5,20543,56.24366872,Greatest
87,1/3/1961,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,6,6,21274,58.24503765,Greatest
88,1/3/1963,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,7,7,22004,60.24366872,Greatest
89,1/3/1965,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,8,8,22735,62.24503765,Greatest
90,1/3/1967,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,9,9,23465,64.24366872,Greatest
91,1/3/1969,House,SD,200,"BERRY, Ellis Yarnal",B000416,10/6/1902,10,10,24196,66.24503765,Greatest
75,1/3/1937,Senate,TN,100,"BERRY, George Leonard",B000417,1882-09-12,1,1,19836,54.30800821,Missionary
105,1/3/1997,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,1,1,19853,54.35455168,Silent
106,1/3/1999,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,2,2,20583,56.35318275,Silent
107,1/3/2001,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,3,3,21314,58.35455168,Silent
108,1/3/2003,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,4,4,22044,60.35318275,Silent
109,1/3/2005,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,5,5,22775,62.35455168,Silent
110,1/3/2007,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,6,6,23505,64.35318275,Silent
111,1/3/2009,House,AR,100,"BERRY, Robert Marion",B000420,8/27/1942,7,7,24236,66.35455168,Silent
96,1/3/1979,House,AR,200,"BETHUNE, Edwin Ruthvin, Jr.",B000422,12/19/1935,1,1,15721,43.04175222,Silent
97,1/3/1981,House,AR,200,"BETHUNE, Edwin Ruthvin, Jr.",B000422,12/19/1935,2,2,16452,45.04312115,Silent
98,1/3/1983,House,AR,200,"BETHUNE, Edwin Ruthvin, Jr.",B000422,12/19/1935,3,3,17182,47.04175222,Silent
82,1/3/1951,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,1,1,17023,46.60643395,Greatest
83,1/3/1953,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,2,2,17754,48.60780287,Greatest
84,1/3/1955,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,3,3,18484,50.60643395,Greatest
85,1/3/1957,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,4,4,19215,52.60780287,Greatest
86,1/3/1959,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,5,5,19945,54.60643395,Greatest
87,1/3/1961,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,6,6,20676,56.60780287,Greatest
88,1/3/1963,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,7,7,21406,58.60643395,Greatest
89,1/3/1965,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,8,8,22137,60.60780287,Greatest
90,1/3/1967,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,9,9,22867,62.60643395,Greatest
91,1/3/1969,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,10,10,23598,64.60780287,Greatest
92,1/3/1971,House,OH,200,"BETTS, Jackson Edward",B000426,5/26/1904,11,11,24328,66.60643395,Greatest
90,1/3/1967,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,1,1,16718,45.77138946,Greatest
91,1/3/1969,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,2,2,17449,47.77275838,Greatest
92,1/3/1971,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,3,3,18179,49.77138946,Greatest
93,1/3/1973,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,4,4,18910,51.77275838,Greatest
94,1/3/1975,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,5,5,19640,53.77138946,Greatest
95,1/3/1977,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,6,6,20371,55.77275838,Greatest
96,1/3/1979,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,7,7,21101,57.77138946,Greatest
97,1/3/1981,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,8,8,21832,59.77275838,Greatest
98,1/3/1983,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,9,9,22562,61.77138946,Greatest
99,1/3/1985,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,10,10,23293,63.77275838,Greatest
100,1/3/1987,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,11,11,24023,65.77138946,Greatest
101,1/3/1989,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,12,12,24754,67.77275838,Greatest
102,1/3/1991,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,13,13,25484,69.77138946,Greatest
103,1/3/1993,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,14,14,26215,71.77275838,Greatest
104,1/3/1995,House,AL,100,"BEVILL, Tom",B000431,3/27/1921,15,15,26945,73.77138946,Greatest
91,1/3/1969,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,1,1,18697,51.18959617,Greatest
92,1/3/1971,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,2,2,19427,53.18822724,Greatest
93,1/3/1973,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,3,3,20158,55.18959617,Greatest
94,1/3/1975,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,4,4,20888,57.18822724,Greatest
95,1/3/1977,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,5,5,21619,59.18959617,Greatest
96,1/3/1979,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,6,6,22349,61.18822724,Greatest
97,1/3/1981,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,7,7,23080,63.18959617,Greatest
98,1/3/1983,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,8,8,23810,65.18822724,Greatest
99,1/3/1985,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,9,9,24541,67.18959617,Greatest
100,1/3/1987,House,NY,100,"BIAGGI, Mario",B000432,10/26/1917,10,10,25271,69.18822724,Greatest
83,1/3/1953,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,1,1,15750,43.1211499,Greatest
84,1/3/1955,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,2,2,16480,45.11978097,Greatest
85,1/3/1957,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,3,3,17211,47.1211499,Greatest
86,1/3/1959,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,4,4,17941,49.11978097,Greatest
87,1/3/1961,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,5,5,18672,51.1211499,Greatest
88,1/3/1963,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,6,6,19402,53.11978097,Greatest
89,1/3/1965,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,7,7,20133,55.1211499,Greatest
90,1/3/1967,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,8,8,20863,57.11978097,Greatest
91,1/3/1969,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,9,9,21594,59.1211499,Greatest
92,1/3/1971,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,10,10,22324,61.11978097,Greatest
93,1/3/1973,Senate,NV,100,"BIBLE, Alan Harvey",B000436,11/20/1909,11,11,23055,63.1211499,Greatest
72,3/4/1931,House,PA,200,"BIDDLE, Joseph Franklin",B000442,1871-09-14,1,1,21720,59.4661191,Missionary
93,1/3/1973,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,1,1,11002,30.12183436,Silent
94,1/3/1975,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,2,2,11732,32.12046543,Silent
95,1/3/1977,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,3,3,12463,34.12183436,Silent
96,1/3/1979,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,4,4,13193,36.12046543,Silent
97,1/3/1981,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,5,5,13924,38.12183436,Silent
98,1/3/1983,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,6,6,14654,40.12046543,Silent
99,1/3/1985,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,7,7,15385,42.12183436,Silent
100,1/3/1987,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,8,8,16115,44.12046543,Silent
101,1/3/1989,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,9,9,16846,46.12183436,Silent
102,1/3/1991,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,10,10,17576,48.12046543,Silent
103,1/3/1993,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,11,11,18307,50.12183436,Silent
104,1/3/1995,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,12,12,19037,52.12046543,Silent
105,1/3/1997,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,13,13,19768,54.12183436,Silent
106,1/3/1999,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,14,14,20498,56.12046543,Silent
107,1/3/2001,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,15,15,21229,58.12183436,Silent
108,1/3/2003,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,16,16,21959,60.12046543,Silent
109,1/3/2005,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,17,17,22690,62.12183436,Silent
110,1/3/2007,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,18,18,23420,64.12046543,Silent
111,1/3/2009,Senate,DE,100,"BIDEN, Joseph Robinette, Jr.",B000444,11/20/1942,19,19,24151,66.12183436,Silent
79,1/3/1945,House,WI,100,"BIEMILLER, Andrew John",B000448,7/23/1906,1,1,14044,38.45037645,Greatest
81,1/3/1949,House,WI,100,"BIEMILLER, Andrew John",B000448,7/23/1906,2,2,15505,42.45037645,Greatest
73,3/4/1933,House,IA,100,"BIERMANN, Frederick Elliott",B000449,1884-03-20,1,1,17880,48.95277207,Lost
74,1/3/1935,House,IA,100,"BIERMANN, Frederick Elliott",B000449,1884-03-20,2,2,18550,50.7871321,Lost
75,1/3/1937,House,IA,100,"BIERMANN, Frederick Elliott",B000449,1884-03-20,3,3,19281,52.78850103,Lost
90,1/3/1967,House,PA,200,"BIESTER, Edward George, Jr.",B000451,1/5/1931,1,1,13147,35.9945243,Silent
91,1/3/1969,House,PA,200,"BIESTER, Edward George, Jr.",B000451,1/5/1931,2,2,13878,37.99589322,Silent
92,1/3/1971,House,PA,200,"BIESTER, Edward George, Jr.",B000451,1/5/1931,3,3,14608,39.9945243,Silent
93,1/3/1973,House,PA,200,"BIESTER, Edward George, Jr.",B000451,1/5/1931,4,4,15339,41.99589322,Silent
94,1/3/1975,House,PA,200,"BIESTER, Edward George, Jr.",B000451,1/5/1931,5,5,16069,43.9945243,Silent
75,1/3/1937,House,OH,100,"BIGELOW, Herbert Seely",B000454,1870-01-04,1,1,24470,66.99520876,Missionary
74,1/3/1935,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,1,1,20900,57.22108145,Missionary
75,1/3/1937,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,2,2,21631,59.22245038,Missionary
76,1/3/1939,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,3,3,22361,61.22108145,Missionary
77,1/3/1941,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,4,4,23092,63.22245038,Missionary
78,1/3/1943,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,5,5,23822,65.22108145,Missionary
79,1/3/1945,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,6,6,24553,67.22245038,Missionary
80,1/3/1947,Senate,MS,100,"BILBO, Theodore Gilmore",B000460,1877-10-13,7,7,25283,69.22108145,Missionary
104,1/3/1995,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,1,1,16046,43.93155373,Boomers
105,1/3/1997,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,2,2,16777,45.93292266,Boomers
106,1/3/1999,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,3,3,17507,47.93155373,Boomers
109,1/3/2005,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,4,4,19699,53.93292266,Boomers
110,1/3/2007,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,5,5,20429,55.93155373,Boomers
111,1/3/2009,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,6,6,21160,57.93292266,Boomers
112,1/3/2011,House,CA,200,"BILBRAY, Brian P.",B000461,1/28/1951,7,7,21890,59.93155373,Boomers
100,1/3/1987,House,NV,100,"BILBRAY, James Hubert",B000462,5/19/1938,1,1,17761,48.62696783,Silent
101,1/3/1989,House,NV,100,"BILBRAY, James Hubert",B000462,5/19/1938,2,2,18492,50.62833676,Silent
102,1/3/1991,House,NV,100,"BILBRAY, James Hubert",B000462,5/19/1938,3,3,19222,52.62696783,Silent
103,1/3/1993,House,NV,100,"BILBRAY, James Hubert",B000462,5/19/1938,4,4,19953,54.62833676,Silent
98,1/3/1983,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,1,1,19164,52.46817248,Silent
99,1/3/1985,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,2,2,19895,54.46954141,Silent
100,1/3/1987,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,3,3,20625,56.46817248,Silent
101,1/3/1989,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,4,4,21356,58.46954141,Silent
102,1/3/1991,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,5,5,22086,60.46817248,Silent
103,1/3/1993,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,6,6,22817,62.46954141,Silent
104,1/3/1995,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,7,7,23547,64.46817248,Silent
105,1/3/1997,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,8,8,24278,66.46954141,Silent
106,1/3/1999,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,9,9,25008,68.46817248,Silent
107,1/3/2001,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,10,10,25739,70.46954141,Silent
108,1/3/2003,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,11,11,26469,72.46817248,Silent
109,1/3/2005,House,FL,200,"BILIRAKIS, Michael",B000463,7/16/1930,12,12,27200,74.46954141,Silent
74,1/3/1935,House,NE,100,"BINDERUP, Charles Gustav",B000466,1873-03-05,1,1,22583,61.82888433,Missionary
75,1/3/1937,House,NE,100,"BINDERUP, Charles Gustav",B000466,1873-03-05,2,2,23314,63.83025325,Missionary
98,1/3/1983,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,1,1,14337,39.25256674,Silent
99,1/3/1985,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,2,2,15068,41.25393566,Silent
100,1/3/1987,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,3,3,15798,43.25256674,Silent
101,1/3/1989,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,4,4,16529,45.25393566,Silent
102,1/3/1991,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,5,5,17259,47.25256674,Silent
103,1/3/1993,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,6,6,17990,49.25393566,Silent
104,1/3/1995,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,7,7,18720,51.25256674,Silent
105,1/3/1997,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,8,8,19451,53.25393566,Silent
106,1/3/1999,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,9,9,20181,55.25256674,Silent
107,1/3/2001,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,10,10,20912,57.25393566,Silent
108,1/3/2003,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,11,11,21642,59.25256674,Silent
109,1/3/2005,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,12,12,22373,61.25393566,Silent
110,1/3/2007,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,13,13,23103,63.25256674,Silent
111,1/3/2009,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,14,14,23834,65.25393566,Silent
112,1/3/2011,Senate,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,10/3/1943,15,15,24564,67.25256674,Silent
68,3/4/1923,Senate,CT,200,"BINGHAM, Hiram",B000470,1875-11-19,1,1,17271,47.28542094,Missionary
69,3/4/1925,Senate,CT,200,"BINGHAM, Hiram",B000470,1875-11-19,2,2,18002,49.28678987,Missionary
70,3/4/1927,Senate,CT,200,"BINGHAM, Hiram",B000470,1875-11-19,3,3,18732,51.28542094,Missionary
71,3/4/1929,Senate,CT,200,"BINGHAM, Hiram",B000470,1875-11-19,4,4,19463,53.28678987,Missionary
72,3/4/1931,Senate,CT,200,"BINGHAM, Hiram",B000470,1875-11-19,5,5,20193,55.28542094,Missionary
89,1/3/1965,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,1,1,18517,50.69678303,Greatest
90,1/3/1967,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,2,2,19247,52.6954141,Greatest
91,1/3/1969,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,3,3,19978,54.69678303,Greatest
92,1/3/1971,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,4,4,20708,56.6954141,Greatest
93,1/3/1973,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,5,5,21439,58.69678303,Greatest
94,1/3/1975,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,6,6,22169,60.6954141,Greatest
95,1/3/1977,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,7,7,22900,62.69678303,Greatest
96,1/3/1979,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,8,8,23630,64.6954141,Greatest
97,1/3/1981,House,NY,100,"BINGHAM, Jonathan Brewster",B000472,4/24/1914,9,9,24361,66.69678303,Greatest
67,3/4/1921,House,KS,200,"BIRD, Richard Ely",B000479,1878-11-04,1,1,15460,42.32717317,Missionary
77,1/3/1941,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,1,1,18450,50.51334702,Lost
78,1/3/1943,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,2,2,19180,52.5119781,Lost
79,1/3/1945,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,3,3,19911,54.51334702,Lost
80,1/3/1947,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,4,4,20641,56.5119781,Lost
81,1/3/1949,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,5,5,21372,58.51334702,Lost
82,1/3/1951,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,6,6,22102,60.5119781,Lost
83,1/3/1953,House,IL,200,"BISHOP, Cecil William (Runt)",B000486,1890-06-29,7,7,22833,62.51334702,Lost
